pdbidx,strpdbidx,pdbname,coverage,source,unique_motif
662,s662,1KIR_1,0.5,ag,63
692,s692,4OLU_1,0.16666666666666666,ag,66
722,s722,5IG7_1,0.8333333333333334,ag,67
752,s752,4PS4_1,0.4,ag,70
782,s782,3BSZ_1,0.125,ag,74
812,s812,5B3J_2,0.2857142857142857,ag,78
2,s2,5DD0_1,0.25,ag,7
32,s32,4LMQ_1,0.3333333333333333,ag,9
62,s62,2NYY_1,0.16666666666666666,ag,14
92,s92,2EH8_1,0.3333333333333333,ag,16
122,s122,5C0R_1,0.16666666666666666,ag,20
152,s152,4RGM_1,0.3333333333333333,ag,23
182,s182,2HKF_1,0.25,ag,25
212,s212,4XAW_1,0.3333333333333333,ag,28
242,s242,1I9R_1,0.2,ag,32
272,s272,4TSC_1,0.4,ag,35
302,s302,3IDX_1,0.25,ag,37
332,s332,4MWF_1,0.125,ag,40
362,s362,4R2G_1,0.75,ag,41
392,s392,3RAJ_1,0.14285714285714285,ag,44
422,s422,1TET_1,0.375,ag,45
452,s452,2ZPK_1,0.6666666666666666,ag,46
482,s482,1KC5_1,0.4,ag,49
512,s512,4WEB_1,0.42857142857142855,ag,51
542,s542,4XNQ_1,0.2857142857142857,ag,54
572,s572,5CZX_1,0.25,ag,58
602,s602,4V1D_2,0.16666666666666666,ag,62
632,s632,2OR9_1,0.3333333333333333,ag,63
662,s662,3Q3G_1,0.2,ag,65
692,s692,5AUM_1,0.6666666666666666,ag,67
722,s722,3SGE_1,0.3,ag,70
752,s752,1YNT_1,0.42857142857142855,ag,74
782,s782,3EYF_1,0.3333333333333333,ag,75
812,s812,5FCU_1,0.25,ag,79
2,s2,3ULU_2,0.14285714285714285,ag,9
32,s32,1N64_1,0.14285714285714285,ag,14
62,s62,4F2M_1,0.125,ag,18
92,s92,3U9P_1,0.3333333333333333,ag,21
122,s122,5EA0_1,0.5,ag,23
152,s152,5D72_1,0.3333333333333333,ag,24
182,s182,5FEC_1,0.2857142857142857,ag,26
212,s212,1N8Z_1,0.2857142857142857,ag,30
242,s242,2R29_1,0.375,ag,34
272,s272,4XAK_1,0.3333333333333333,ag,38
302,s302,5MHS_3,0.3333333333333333,ag,40
332,s332,4GLR_1,0.3333333333333333,ag,42
362,s362,5FYK_2,0.14285714285714285,ag,45
392,s392,2IPU_1,0.6,ag,46
422,s422,4ZPT_1,0.14285714285714285,ag,52
452,s452,5KVF_1,0.5,ag,55
482,s482,5FGB_2,0.5,ag,56
512,s512,5T6P_1,0.5,ag,57
542,s542,1MPA_1,0.5714285714285714,ag,58
572,s572,3LH2_1,0.5,ag,59
602,s602,5IJK_1,0.5,ag,60
632,s632,5D96_1,0.42857142857142855,ag,62
662,s662,4NNP_1,0.2,ag,64
692,s692,1S78_1,0.25,ag,69
722,s722,1NCB_1,0.2857142857142857,ag,73
752,s752,4TUL_1,0.4444444444444444,ag,74
782,s782,4WHY_4,0.3333333333333333,ag,75
812,s812,4LSS_1,0.2222222222222222,ag,78
2,s2,4KI5_1,0.16666666666666666,ag,10
32,s32,5KVE_1,0.2857142857142857,ag,14
62,s62,5DD0_1,0.25,ag,16
92,s92,4JLR_1,0.3333333333333333,ag,18
122,s122,5TQQ_1,0.2,ag,23
152,s152,2H1P_1,0.2,ag,27
182,s182,2I9L_1,0.14285714285714285,ag,30
212,s212,4XVJ_1,0.2857142857142857,ag,33
242,s242,3QNZ_1,0.4,ag,33
272,s272,3S37_1,0.375,ag,37
302,s302,5JW4_1,0.2,ag,41
332,s332,4U0R_1,0.25,ag,44
362,s362,5F9W_1,0.2857142857142857,ag,47
392,s392,3LQA_1,0.4,ag,50
422,s422,2NYY_1,0.16666666666666666,ag,55
452,s452,5TPN_1,0.16666666666666666,ag,60
482,s482,4YBQ_1,0.14285714285714285,ag,64
512,s512,3W2D_1,0.42857142857142855,ag,65
542,s542,3P0Y_1,0.2857142857142857,ag,68
572,s572,3HMX_1,0.2222222222222222,ag,73
602,s602,5I8C_1,0.5,ag,74
632,s632,4TUK_1,0.2222222222222222,ag,77
662,s662,1IC7_1,0.5,ag,79
692,s692,4ZFO_1,0.5,ag,81
722,s722,4N90_1,0.6666666666666666,ag,82
752,s752,2CK0_1,0.3333333333333333,ag,83
782,s782,2W9E_1,0.2857142857142857,ag,87
812,s812,2GSI_2,0.6666666666666666,ag,88
2,s2,3GBM_2,0.4,ag,6
32,s32,5FEC_2,0.125,ag,9
62,s62,4PLJ_1,0.3333333333333333,ag,11
92,s92,1N64_1,0.14285714285714285,ag,16
122,s122,5IGX_1,0.25,ag,19
152,s152,1J1X_1,0.2222222222222222,ag,23
182,s182,1MLC_1,0.2857142857142857,ag,26
212,s212,5EII_1,0.125,ag,29
242,s242,3D85_1,0.25,ag,32
272,s272,4O02_1,0.3333333333333333,ag,35
302,s302,1TZI_1,0.6666666666666666,ag,35
332,s332,5AUM_1,0.5555555555555556,ag,38
362,s362,1UAC_1,0.375,ag,42
392,s392,1HI6_1,0.5,ag,45
422,s422,2R0K_1,0.16666666666666666,ag,50
452,s452,3V6Z_1,0.42857142857142855,ag,53
482,s482,4U6V_1,0.16666666666666666,ag,56
512,s512,4O4Y_1,0.3333333333333333,ag,58
542,s542,4OLW_1,0.14285714285714285,ag,61
572,s572,4BH8_1,0.5,ag,62
602,s602,4JZO_1,0.5714285714285714,ag,63
632,s632,4TTD_1,0.4,ag,66
662,s662,1AFV_1,0.8,ag,67
692,s692,2V17_1,0.5714285714285714,ag,67
722,s722,5EU7_1,0.6,ag,69
752,s752,2VWE_1,0.2857142857142857,ag,73
782,s782,3IDX_1,0.25,ag,75
812,s812,1NL0_1,0.6666666666666666,ag,76
2,s2,3BGF_1,0.14285714285714285,ag,8
32,s32,4HPY_1,0.25,ag,11
62,s62,4G6A_1,0.4,ag,14
92,s92,4ZPT_1,0.14285714285714285,ag,20
122,s122,4DTG_1,0.3333333333333333,ag,23
152,s152,4JG1_1,0.4,ag,25
182,s182,2ZPK_1,0.6666666666666666,ag,26
212,s212,1NAK_1,0.375,ag,28
242,s242,3QG6_1,0.4,ag,29
272,s272,3G04_1,0.1111111111111111,ag,35
302,s302,5AUM_1,0.6666666666666666,ag,37
332,s332,4RGM_1,0.3333333333333333,ag,40
362,s362,5T5F_1,0.42857142857142855,ag,43
392,s392,4U1G_1,0.3333333333333333,ag,47
422,s422,1IQD_1,0.2,ag,53
452,s452,5K9O_1,0.4,ag,56
482,s482,2BRR_1,0.4,ag,58
512,s512,5B3J_1,0.2857142857142857,ag,62
542,s542,4TSB_1,0.4,ag,64
572,s572,1TZI_1,0.6666666666666666,ag,64
602,s602,3GGW_1,0.6,ag,65
632,s632,2DQG_1,0.5,ag,67
662,s662,3LHP_1,0.16666666666666666,ag,71
692,s692,5T6P_1,0.5,ag,72
722,s722,4UT9_1,0.25,ag,74
752,s752,4LMQ_1,0.5,ag,75
782,s782,2VIT_1,0.6,ag,77
812,s812,3IFN_1,0.6,ag,77
2,s2,5TBD_1,0.1111111111111111,ag,9
32,s32,2OZ4_1,0.25,ag,13
62,s62,4YDK_1,0.2857142857142857,ag,18
92,s92,4WHT_1,0.2222222222222222,ag,21
122,s122,4UT9_1,0.25,ag,23
152,s152,4FFZ_1,0.2857142857142857,ag,27
182,s182,2BRR_1,0.6,ag,28
212,s212,4DVR_1,0.3333333333333333,ag,32
242,s242,3TJE_1,0.42857142857142855,ag,36
272,s272,2OSL_1,0.8,ag,37
302,s302,4RRP_1,0.5,ag,38
332,s332,1J1X_1,0.2222222222222222,ag,42
362,s362,5KVF_1,0.3333333333333333,ag,46
392,s392,5FYK_2,0.14285714285714285,ag,49
422,s422,4LMQ_1,0.5,ag,50
452,s452,4K7P_2,0.2857142857142857,ag,52
482,s482,4O4Y_1,0.5,ag,53
512,s512,4Q6I_1,0.2857142857142857,ag,57
542,s542,5CSZ_1,0.3333333333333333,ag,60
572,s572,4TUL_1,0.4444444444444444,ag,61
602,s602,5MVZ_1,0.3333333333333333,ag,64
632,s632,4I77_1,0.5,ag,66
662,s662,4HCR_1,0.25,ag,71
692,s692,1YNT_1,0.42857142857142855,ag,75
722,s722,4BZ2_1,0.16666666666666666,ag,80
752,s752,1IC5_1,0.375,ag,83
782,s782,5CZX_1,0.25,ag,87
812,s812,4LVH_1,0.0,ag,91
2,s2,3MA9_1,0.2857142857142857,ag,10
32,s32,5IQ9_1,0.5,ag,12
62,s62,3O6L_1,0.2857142857142857,ag,15
92,s92,5EU7_1,0.4,ag,18
122,s122,2J4W_1,0.6,ag,20
152,s152,5GZN_1,0.0,ag,24
182,s182,1W72_1,0.6666666666666666,ag,25
212,s212,1NCA_1,0.14285714285714285,ag,30
242,s242,5GJS_1,0.3333333333333333,ag,33
272,s272,4LIQ_1,0.5,ag,36
302,s302,1NFD_1,0.42857142857142855,ag,39
332,s332,4JO3_1,0.5,ag,41
362,s362,5F9O_1,0.375,ag,44
392,s392,1TET_1,0.375,ag,45
422,s422,5UQY_1,0.3333333333333333,ag,49
452,s452,1BJ1_1,0.4,ag,52
482,s482,1Z3G_1,0.2857142857142857,ag,55
512,s512,5DRZ_1,0.375,ag,56
542,s542,2WUC_1,0.14285714285714285,ag,60
572,s572,4M8Q_1,0.3333333333333333,ag,63
602,s602,4PS4_1,0.4,ag,66
632,s632,5C0R_1,0.3333333333333333,ag,69
662,s662,4TSC_1,0.2,ag,73
692,s692,4ZSO_1,0.2222222222222222,ag,76
722,s722,4ODX_1,0.5714285714285714,ag,77
752,s752,5BV7_2,0.25,ag,80
782,s782,5EOQ_1,0.2857142857142857,ag,82
812,s812,3HMX_1,0.2222222222222222,ag,87
2,s2,4LIQ_1,0.25,ag,11
32,s32,4Q5Z_6,0.0,ag,13
62,s62,3IFN_1,0.6,ag,13
92,s92,5KVE_1,0.2857142857142857,ag,17
122,s122,1QFW_1,0.42857142857142855,ag,19
152,s152,2EIZ_1,0.1,ag,24
182,s182,1NMB_1,0.2,ag,28
212,s212,4AL8_1,0.3333333333333333,ag,30
242,s242,3DRQ_1,0.3333333333333333,ag,32
272,s272,3ZKM_1,0.25,ag,37
302,s302,3A67_1,0.3333333333333333,ag,41
332,s332,3S37_1,0.5,ag,44
362,s362,5GS0_3,0.16666666666666666,ag,49
392,s392,4XNQ_1,0.14285714285714285,ag,53
422,s422,4XVJ_1,0.2857142857142857,ag,56
452,s452,4YFL_2,0.16666666666666666,ag,61
482,s482,5E2W_1,0.3333333333333333,ag,62
512,s512,5FGB_2,0.5,ag,63
542,s542,3BKY_1,0.4,ag,64
572,s572,4J8R_1,0.2857142857142857,ag,66
602,s602,4N0Y_1,0.5,ag,67
632,s632,1KB5_1,0.2,ag,70
662,s662,5HI4_1,0.75,ag,70
692,s692,5F9W_1,0.2857142857142857,ag,73
722,s722,3K2U_1,0.2222222222222222,ag,76
752,s752,3GHE_1,0.3333333333333333,ag,80
782,s782,5DO2_1,0.2857142857142857,ag,85
812,s812,4YUE_1,0.14285714285714285,ag,88
2,s2,4ZTO_1,0.3333333333333333,ag,7
32,s32,4OGY_2,0.16666666666666666,ag,10
62,s62,1E6J_1,0.2,ag,14
92,s92,5T29_1,0.2,ag,18
122,s122,3GBM_1,0.2,ag,21
152,s152,5DO2_1,0.2857142857142857,ag,26
182,s182,3L95_1,0.2222222222222222,ag,32
212,s212,3O6L_1,0.2857142857142857,ag,35
242,s242,1YNT_1,0.2857142857142857,ag,40
272,s272,4IOF_2,0.0,ag,42
302,s302,4YQX_1,0.3333333333333333,ag,45
332,s332,1NBY_1,0.25,ag,50
362,s362,4I18_1,0.25,ag,52
392,s392,4F3F_1,0.2222222222222222,ag,56
422,s422,1H0D_1,0.4,ag,59
452,s452,3NH7_1,0.3333333333333333,ag,64
482,s482,4LEO_1,0.4,ag,67
512,s512,4G6A_2,0.4,ag,68
542,s542,3CX5_1,0.16666666666666666,ag,72
572,s572,5DFV_1,0.16666666666666666,ag,75
602,s602,4N90_1,0.6666666666666666,ag,76
632,s632,4MHH_1,0.14285714285714285,ag,81
662,s662,5F3B_1,0.125,ag,85
692,s692,4V1D_1,0.25,ag,88
722,s722,4K94_1,0.25,ag,92
752,s752,3WKM_1,0.375,ag,97
782,s782,2GSI_3,0.8333333333333334,ag,98
812,s812,3BAE_1,0.4,ag,101
2,s2,4OGY_1,0.16666666666666666,ag,6
32,s32,3U30_1,0.16666666666666666,ag,10
62,s62,1CIC_2,0.16666666666666666,ag,13
92,s92,4YC2_1,0.3333333333333333,ag,17
122,s122,1OAZ_1,0.2857142857142857,ag,21
152,s152,5K59_1,0.375,ag,24
182,s182,3LZF_1,0.2857142857142857,ag,28
212,s212,3MLW_1,0.3333333333333333,ag,32
242,s242,1ZA3_1,0.2857142857142857,ag,35
272,s272,5D72_1,0.3333333333333333,ag,36
302,s302,4CNI_1,0.2857142857142857,ag,39
332,s332,4IOF_2,0.0,ag,41
362,s362,1MLC_1,0.2857142857142857,ag,44
392,s392,4XVJ_1,0.2857142857142857,ag,47
422,s422,4H88_1,0.16666666666666666,ag,50
452,s452,4LIQ_1,0.5,ag,53
482,s482,3MXW_1,0.125,ag,58
512,s512,1A3R_1,0.1111111111111111,ag,63
542,s542,2Q8A_1,0.2222222222222222,ag,68
572,s572,1H0D_1,0.2,ag,72
602,s602,1NDM_1,0.2222222222222222,ag,76
632,s632,2UZI_1,0.16666666666666666,ag,80
662,s662,5TZ2_1,0.3333333333333333,ag,84
692,s692,5C0R_1,0.16666666666666666,ag,88
722,s722,5TE7_1,0.1111111111111111,ag,92
752,s752,2OR9_1,0.3333333333333333,ag,93
782,s782,3R1G_1,0.25,ag,97
812,s812,5F9W_1,0.2857142857142857,ag,100
2,s2,3DVN_1,0.4,ag,10
32,s32,5F96_1,0.2857142857142857,ag,14
62,s62,4S1S_1,0.1111111111111111,ag,17
92,s92,3VI3_1,0.125,ag,24
122,s122,2ZJS_1,0.2,ag,27
152,s152,3GHE_1,0.16666666666666666,ag,32
182,s182,4P3C_1,0.16666666666666666,ag,37
212,s212,5U3N_1,0.5,ag,39
242,s242,5TIH_1,0.1111111111111111,ag,45
272,s272,4DGV_1,0.25,ag,48
302,s302,4JLR_1,0.5,ag,49
332,s332,4HG4_1,0.14285714285714285,ag,52
362,s362,3N85_1,0.2857142857142857,ag,56
392,s392,1NDG_1,0.2222222222222222,ag,61
422,s422,4TQE_1,0.3,ag,63
452,s452,5J13_1,0.2857142857142857,ag,66
482,s482,5EN2_1,0.16666666666666666,ag,70
512,s512,4GAJ_1,0.6,ag,72
542,s542,3BAE_1,0.4,ag,75
572,s572,1TZH_1,0.2857142857142857,ag,77
602,s602,3PNW_1,0.4,ag,80
632,s632,3D9A_1,0.5,ag,84
662,s662,1E4X_2,0.2857142857142857,ag,85
692,s692,4EDW_1,0.2857142857142857,ag,89
722,s722,3HAE_1,0.4,ag,91
752,s752,2QSC_1,0.4,ag,93
782,s782,4DQO_1,0.0,ag,94
812,s812,4TSB_1,0.4,ag,96
2,s2,4J6R_1,0.1,ag,10
32,s32,2VXQ_1,0.25,ag,15
62,s62,1QKZ_1,0.3333333333333333,ag,18
92,s92,4OGY_1,0.3333333333333333,ag,20
122,s122,5D8J_1,0.4,ag,22
152,s152,4L5F_1,0.25,ag,27
182,s182,3MA9_1,0.14285714285714285,ag,32
212,s212,1G7L_1,0.125,ag,35
242,s242,5TPN_1,0.16666666666666666,ag,40
272,s272,4DW2_1,0.2222222222222222,ag,44
302,s302,5BVP_1,0.1111111111111111,ag,48
332,s332,3V7A_1,0.4,ag,51
362,s362,4NRX_2,0.4,ag,54
392,s392,4LMQ_1,0.5,ag,55
422,s422,4WUU_1,0.3333333333333333,ag,56
452,s452,2GSI_3,0.6666666666666666,ag,58
482,s482,3LIZ_1,0.2857142857142857,ag,62
512,s512,4HG4_2,0.2857142857142857,ag,66
542,s542,4HC1_1,0.5555555555555556,ag,67
572,s572,4GAJ_1,0.6,ag,69
602,s602,4QTI_1,0.16666666666666666,ag,72
632,s632,2LTQ_1,0.2,ag,75
662,s662,5D93_1,0.42857142857142855,ag,78
692,s692,4R8W_1,0.75,ag,79
722,s722,5EN2_1,0.16666666666666666,ag,83
752,s752,5EOC_2,0.6,ag,84
782,s782,1SY6_1,0.42857142857142855,ag,87
812,s812,3EYF_1,0.3333333333333333,ag,88
2,s2,3GO1_1,0.14285714285714285,ag,10
32,s32,4OD2_1,0.125,ag,15
62,s62,1AFV_1,0.4,ag,18
92,s92,3LEY_1,0.375,ag,19
122,s122,4LSS_1,0.1111111111111111,ag,23
152,s152,2XQY_1,0.2222222222222222,ag,28
182,s182,5LQB_1,0.3333333333333333,ag,32
212,s212,4PP2_1,0.2857142857142857,ag,34
242,s242,5L0Q_1,0.3333333333333333,ag,38
272,s272,3MAC_1,0.16666666666666666,ag,43
302,s302,5TLK_3,0.2857142857142857,ag,44
332,s332,2R0Z_1,0.6,ag,46
362,s362,1NL0_1,0.5,ag,48
392,s392,4DTG_1,0.16666666666666666,ag,52
422,s422,4YDL_1,0.2222222222222222,ag,56
452,s452,5KW9_1,0.5,ag,58
482,s482,5D8J_1,0.4,ag,60
512,s512,4YC2_1,0.3333333333333333,ag,64
542,s542,3V6O_1,0.5,ag,66
572,s572,4DAG_1,0.4,ag,69
602,s602,5BV7_2,0.25,ag,72
632,s632,2V17_1,0.42857142857142855,ag,73
662,s662,4L5F_1,0.375,ag,77
692,s692,1N64_1,0.42857142857142855,ag,80
722,s722,1OSP_1,0.3333333333333333,ag,83
752,s752,2DQC_1,0.3333333333333333,ag,87
782,s782,3L95_1,0.4444444444444444,ag,91
812,s812,4JHW_1,0.3333333333333333,ag,94
2,s2,3G6D_1,0.1111111111111111,ag,10
32,s32,4WHT_1,0.1111111111111111,ag,14
62,s62,3GHE_1,0.3333333333333333,ag,18
92,s92,4LMQ_1,0.5,ag,19
122,s122,5ANM_3,0.25,ag,21
152,s152,3SGE_1,0.3,ag,24
182,s182,4DW2_1,0.2222222222222222,ag,28
212,s212,1UWX_1,0.3333333333333333,ag,30
242,s242,4N9G_4,0.4,ag,32
272,s272,3MXW_1,0.25,ag,36
302,s302,3E8U_1,0.42857142857142855,ag,39
332,s332,3H42_1,0.2857142857142857,ag,43
362,s362,3RAJ_1,0.14285714285714285,ag,46
392,s392,4H8W_1,0.2857142857142857,ag,50
422,s422,2QSC_1,0.4,ag,52
452,s452,4J6R_1,0.3,ag,57
482,s482,1NDG_1,0.3333333333333333,ag,61
512,s512,4P3C_1,0.6666666666666666,ag,63
542,s542,1AI1_1,0.8,ag,63
572,s572,4JFZ_1,0.6,ag,65
602,s602,5KVD_1,0.375,ag,67
632,s632,4K3J_1,0.3333333333333333,ag,70
662,s662,4JM2_2,0.25,ag,72
692,s692,4XH2_3,0.3333333333333333,ag,75
722,s722,3X3F_1,0.3333333333333333,ag,78
752,s752,1QKZ_1,0.5,ag,80
782,s782,5FCU_1,0.25,ag,84
812,s812,5X08_1,0.3333333333333333,ag,87
2,s2,2Q8B_1,0.1111111111111111,ag,10
32,s32,5T33_1,0.25,ag,15
62,s62,5CIN_1,0.3333333333333333,ag,18
92,s92,5U3O_1,0.5,ag,20
122,s122,4ZFG_1,0.16666666666666666,ag,23
152,s152,3RKD_1,0.4,ag,26
182,s182,2R29_1,0.375,ag,30
212,s212,3ULU_1,0.0,ag,36
242,s242,4IJ3_1,0.25,ag,39
272,s272,4Z0X_1,0.375,ag,41
302,s302,1I8K_1,0.3333333333333333,ag,44
332,s332,2YPV_1,0.2857142857142857,ag,48
362,s362,3TYG_1,0.3333333333333333,ag,50
392,s392,3V4V_1,0.6,ag,51
422,s422,1IFH_1,0.5,ag,52
452,s452,4V1D_2,0.3333333333333333,ag,55
482,s482,4N90_1,0.6666666666666666,ag,56
512,s512,3BDY_1,0.3333333333333333,ag,58
542,s542,1F90_1,0.2,ag,62
572,s572,2YSS_1,0.4444444444444444,ag,65
602,s602,4ZS6_1,0.4,ag,67
632,s632,4M5Z_1,0.14285714285714285,ag,71
662,s662,5D72_1,0.3333333333333333,ag,72
692,s692,5FB8_1,0.2857142857142857,ag,76
722,s722,4LMQ_1,0.5,ag,77
752,s752,5DMG_1,0.45454545454545453,ag,78
782,s782,4LSQ_1,0.3333333333333333,ag,83
812,s812,5CZV_1,0.42857142857142855,ag,87
2,s2,4HJ0_1,0.2222222222222222,ag,11
32,s32,3KR3_1,0.16666666666666666,ag,15
62,s62,3TT1_1,0.2857142857142857,ag,19
92,s92,5DUP_1,0.3333333333333333,ag,21
122,s122,4HS6_1,0.2,ag,25
152,s152,4R2G_1,0.75,ag,26
182,s182,4FQI_1,0.3333333333333333,ag,28
212,s212,1KC5_1,0.6,ag,30
242,s242,4RRP_1,0.5,ag,31
272,s272,1KIR_1,0.25,ag,34
302,s302,5IQ9_1,0.5,ag,36
332,s332,3MLT_3,0.2,ag,40
362,s362,1KIP_1,0.375,ag,41
392,s392,3CSY_1,0.42857142857142855,ag,44
422,s422,3VRL_1,0.6,ag,46
452,s452,4M1C_1,0.3333333333333333,ag,48
482,s482,2VH5_1,0.3333333333333333,ag,52
512,s512,2H9G_1,0.125,ag,55
542,s542,5B3J_1,0.42857142857142855,ag,58
572,s572,4ZTO_1,0.5,ag,61
602,s602,4DAG_1,0.4,ag,64
632,s632,4LVH_1,0.0,ag,68
662,s662,2NY1_1,0.0,ag,71
692,s692,1AFV_1,0.6,ag,73
722,s722,4DKE_1,0.3333333333333333,ag,74
752,s752,2Y5T_1,0.6,ag,76
782,s782,4D3C_1,0.25,ag,80
812,s812,1XGR_1,0.375,ag,84
2,s2,5TIH_1,0.1111111111111111,ag,12
32,s32,4LKX_1,0.125,ag,17
62,s62,3FN0_1,0.4,ag,19
92,s92,1XGU_1,0.125,ag,24
122,s122,3IDX_1,0.25,ag,26
152,s152,5FYL_1,0.25,ag,28
182,s182,3N85_1,0.2857142857142857,ag,32
212,s212,4DQO_1,0.0,ag,33
242,s242,4LST_1,0.2222222222222222,ag,37
272,s272,3EYF_1,0.16666666666666666,ag,39
302,s302,4XVT_1,0.125,ag,44
332,s332,1ORQ_1,0.2857142857142857,ag,47
362,s362,4G6J_1,0.25,ag,51
392,s392,1SM3_1,0.2857142857142857,ag,53
422,s422,4K7P_2,0.2857142857142857,ag,55
452,s452,5H35_1,0.2857142857142857,ag,60
482,s482,1NMB_1,0.2,ag,64
512,s512,3GGW_1,0.8,ag,64
542,s542,5DUP_1,0.3333333333333333,ag,66
572,s572,1GGI_1,0.25,ag,68
602,s602,1TET_1,0.375,ag,69
632,s632,5CWS_1,0.5,ag,69
662,s662,4U6V_1,0.16666666666666666,ag,72
692,s692,4EDW_1,0.2857142857142857,ag,76
722,s722,5EOQ_1,0.2857142857142857,ag,78
752,s752,5HI4_1,0.75,ag,78
782,s782,4YDV_1,0.5,ag,79
812,s812,4MWF_1,0.125,ag,82
2,s2,4GMS_2,0.16666666666666666,ag,10
32,s32,4U0R_1,0.25,ag,13
62,s62,1OAK_1,0.5,ag,15
92,s92,1AHW_1,0.125,ag,20
122,s122,1KCS_1,0.4,ag,23
152,s152,2Y06_1,0.6,ag,25
182,s182,1YY9_1,0.16666666666666666,ag,29
212,s212,1FPT_1,0.5,ag,30
242,s242,5EZO_1,0.375,ag,34
272,s272,1IKF_1,1.0,ag,34
302,s302,4OLV_1,0.14285714285714285,ag,38
332,s332,3QUM_2,0.25,ag,42
362,s362,4DGV_1,0.5,ag,44
392,s392,4LST_1,0.2222222222222222,ag,48
422,s422,3T3P_1,0.42857142857142855,ag,50
452,s452,1N8Z_1,0.2857142857142857,ag,54
482,s482,3CSY_1,0.5714285714285714,ag,56
512,s512,3B9K_1,0.25,ag,58
542,s542,3GRW_1,0.25,ag,62
572,s572,5TE7_1,0.1111111111111111,ag,66
602,s602,5B8C_1,0.2857142857142857,ag,71
632,s632,4CAD_1,0.2857142857142857,ag,76
662,s662,3LDB_1,0.3333333333333333,ag,78
692,s692,2B1H_1,0.3333333333333333,ag,82
722,s722,4ZSO_1,0.2222222222222222,ag,85
752,s752,4LKX_1,0.125,ag,90
782,s782,5I8C_1,0.5,ag,91
812,s812,3ZKM_1,0.5,ag,94
2,s2,1QNZ_1,0.125,ag,8
32,s32,4FQI_1,0.16666666666666666,ag,11
62,s62,1MHP_1,0.2,ag,15
92,s92,5TZU_1,0.1111111111111111,ag,20
122,s122,4LKX_1,0.25,ag,24
152,s152,4QCI_1,0.2857142857142857,ag,28
182,s182,1OSP_1,0.2222222222222222,ag,32
212,s212,2DQE_1,0.2222222222222222,ag,37
242,s242,2R56_1,0.3333333333333333,ag,40
272,s272,4YUE_1,0.14285714285714285,ag,43
302,s302,4DW2_1,0.2222222222222222,ag,47
332,s332,4Y5Y_1,0.2222222222222222,ag,52
362,s362,4BZ2_1,0.0,ag,58
392,s392,5D93_1,0.5714285714285714,ag,60
422,s422,4LU5_1,0.2857142857142857,ag,63
452,s452,1NMA_1,0.2,ag,67
482,s482,3O2D_1,0.14285714285714285,ag,72
512,s512,4PLJ_1,0.6666666666666666,ag,73
542,s542,2Y36_1,0.6,ag,74
572,s572,4DQO_1,0.0,ag,75
602,s602,5HJ3_1,0.42857142857142855,ag,78
632,s632,4Q0X_1,1.0,ag,78
662,s662,4OD2_1,0.25,ag,82
692,s692,4G6A_2,0.4,ag,83
722,s722,4UV7_1,0.2857142857142857,ag,86
752,s752,4OT1_1,0.3333333333333333,ag,87
782,s782,4HT1_1,0.125,ag,91
812,s812,5C0N_1,0.5,ag,93
2,s2,4JLR_1,0.3333333333333333,ag,8
32,s32,3O6L_1,0.14285714285714285,ag,12
62,s62,1I9R_1,0.0,ag,17
92,s92,5EZO_1,0.25,ag,22
122,s122,3G5Y_1,0.7142857142857143,ag,23
152,s152,5K9O_1,0.2,ag,27
182,s182,1J1P_1,0.1111111111111111,ag,33
212,s212,1CZ8_1,0.5,ag,35
242,s242,1NSN_1,0.125,ag,38
272,s272,2G5B_1,0.4,ag,40
302,s302,4WHT_1,0.2222222222222222,ag,43
332,s332,3DVG_1,0.2,ag,46
362,s362,5KAQ_1,0.4,ag,48
392,s392,4CAD_1,0.2857142857142857,ag,53
422,s422,1CE1_1,0.3333333333333333,ag,54
452,s452,4R8W_1,0.75,ag,55
482,s482,2HKF_1,0.375,ag,56
512,s512,5H35_1,0.2857142857142857,ag,61
542,s542,2Y07_1,0.3333333333333333,ag,62
572,s572,5DUM_1,0.25,ag,64
602,s602,4WV1_1,0.25,ag,68
632,s632,4LQF_1,0.3333333333333333,ag,71
662,s662,4NRX_2,0.6,ag,73
692,s692,4YC2_1,0.3333333333333333,ag,77
722,s722,5SX5_1,0.16666666666666666,ag,82
752,s752,5HDQ_1,0.5,ag,84
782,s782,2UZI_1,0.3333333333333333,ag,87
812,s812,4R2G_1,0.75,ag,88
2,s2,1MLC_1,0.14285714285714285,ag,10
32,s32,4YDV_1,0.3333333333333333,ag,12
62,s62,3TYG_1,0.3333333333333333,ag,14
92,s92,5D93_1,0.2857142857142857,ag,18
122,s122,4IDJ_1,0.2,ag,22
152,s152,5TIH_1,0.1111111111111111,ag,28
182,s182,4JZO_1,0.42857142857142855,ag,30
212,s212,1IFH_1,0.5,ag,31
242,s242,1IAI_2,0.4,ag,33
272,s272,3QWO_1,0.375,ag,36
302,s302,4Q6I_1,0.2857142857142857,ag,40
332,s332,2DQF_1,0.3333333333333333,ag,43
362,s362,4YC2_1,0.3333333333333333,ag,47
392,s392,1TQB_1,0.125,ag,54
422,s422,4DKE_1,0.3333333333333333,ag,55
452,s452,3LDB_1,0.3333333333333333,ag,57
482,s482,4HG4_2,0.2857142857142857,ag,61
512,s512,1FJ1_1,0.4444444444444444,ag,64
542,s542,5GGS_1,0.5,ag,68
572,s572,5BV7_2,0.25,ag,71
602,s602,3LEX_1,0.375,ag,72
